110.23749999988394,-6.912500000019634,2147483647.0
110.24583333321726,-6.912500000019634,192.0
110.25416666655059,-6.912500000019634,183.0
110.26249999988391,-6.912500000019634,193.0
110.27083333321724,-6.912500000019634,197.0
110.27916666655057,-6.912500000019634,197.0
110.28749999988389,-6.912500000019634,600.0
110.29583333321722,-6.912500000019634,600.0
110.30416666655054,-6.912500000019634,600.0
110.31249999988387,-6.912500000019634,600.0
110.3208333332172,-6.912500000019634,600.0
110.32916666655052,-6.912500000019634,600.0
110.33749999988385,-6.912500000019634,600.0
110.34583333321717,-6.912500000019634,600.0
110.3541666665505,-6.912500000019634,600.0
110.36249999988382,-6.912500000019634,600.0
110.37083333321715,-6.912500000019634,600.0
110.37916666655047,-6.912500000019634,600.0
110.3874999998838,-6.912500000019634,600.0
110.39583333321713,-6.912500000019634,600.0
110.40416666655045,-6.912500000019634,600.0
110.41249999988378,-6.912500000019634,600.0
110.4208333332171,-6.912500000019634,600.0
110.42916666655043,-6.912500000019634,600.0
110.43749999988376,-6.912500000019634,600.0
110.44583333321708,-6.912500000019634,600.0
110.4541666665504,-6.912500000019634,600.0
110.46249999988373,-6.912500000019634,600.0
110.47083333321706,-6.912500000019634,180.0
110.47916666655038,-6.912500000019634,180.0
110.48749999988371,-6.912500000019634,180.0
110.49583333321704,-6.912500000019634,180.0
110.50416666655036,-6.912500000019634,180.0
110.51249999988369,-6.912500000019634,198.0
110.52083333321701,-6.912500000019634,208.0
110.52916666655034,-6.912500000019634,197.0
110.53749999988366,-6.912500000019634,195.0
110.54583333321699,-6.912500000019634,196.0
110.55416666655032,-6.912500000019634,191.0
110.56249999988364,-6.912500000019634,180.0
110.57083333321697,-6.912500000019634,190.0
110.5791666665503,-6.912500000019634,203.0
110.58749999988362,-6.912500000019634,203.0
110.59583333321694,-6.912500000019634,181.0
110.60416666655027,-6.912500000019634,180.0
110.6124999998836,-6.912500000019634,180.0
110.62083333321692,-6.912500000019634,210.0
110.62916666655025,-6.912500000019634,2147483647.0
110.23749999988394,-6.920833333352964,2147483647.0
110.24583333321726,-6.920833333352964,220.0
110.25416666655059,-6.920833333352964,194.0
110.26249999988391,-6.920833333352964,180.0
110.27083333321724,-6.920833333352964,180.0
110.27916666655057,-6.920833333352964,182.0
110.28749999988389,-6.920833333352964,187.0
110.29583333321722,-6.920833333352964,600.0
110.30416666655054,-6.920833333352964,600.0
110.31249999988387,-6.920833333352964,600.0
110.3208333332172,-6.920833333352964,600.0
110.32916666655052,-6.920833333352964,600.0
110.33749999988385,-6.920833333352964,600.0
110.34583333321717,-6.920833333352964,600.0
110.3541666665505,-6.920833333352964,600.0
110.36249999988382,-6.920833333352964,600.0
110.37083333321715,-6.920833333352964,600.0
110.37916666655047,-6.920833333352964,600.0
110.3874999998838,-6.920833333352964,600.0
110.39583333321713,-6.920833333352964,600.0
110.40416666655045,-6.920833333352964,600.0
110.41249999988378,-6.920833333352964,600.0
110.4208333332171,-6.920833333352964,600.0
110.42916666655043,-6.920833333352964,600.0
110.43749999988376,-6.920833333352964,600.0
110.44583333321708,-6.920833333352964,600.0
110.4541666665504,-6.920833333352964,600.0
110.46249999988373,-6.920833333352964,180.0
110.47083333321706,-6.920833333352964,180.0
110.47916666655038,-6.920833333352964,180.0
110.48749999988371,-6.920833333352964,180.0
110.49583333321704,-6.920833333352964,184.0
110.50416666655036,-6.920833333352964,201.0
110.51249999988369,-6.920833333352964,215.0
110.52083333321701,-6.920833333352964,215.0
110.52916666655034,-6.920833333352964,206.0
110.53749999988366,-6.920833333352964,198.0
110.54583333321699,-6.920833333352964,184.0
110.55416666655032,-6.920833333352964,192.0
110.56249999988364,-6.920833333352964,185.0
110.57083333321697,-6.920833333352964,198.0
110.5791666665503,-6.920833333352964,187.0
110.58749999988362,-6.920833333352964,193.0
110.59583333321694,-6.920833333352964,205.0
110.60416666655027,-6.920833333352964,197.0
110.6124999998836,-6.920833333352964,208.0
110.62083333321692,-6.920833333352964,217.0
110.62916666655025,-6.920833333352964,2147483647.0
110.23749999988394,-6.929166666686294,2147483647.0
110.24583333321726,-6.929166666686294,220.0
110.25416666655059,-6.929166666686294,222.0
110.26249999988391,-6.929166666686294,204.0
110.27083333321724,-6.929166666686294,186.0
110.27916666655057,-6.929166666686294,180.0
110.28749999988389,-6.929166666686294,195.0
110.29583333321722,-6.929166666686294,194.0
110.30416666655054,-6.929166666686294,209.0
110.31249999988387,-6.929166666686294,600.0
110.3208333332172,-6.929166666686294,600.0
110.32916666655052,-6.929166666686294,600.0
110.33749999988385,-6.929166666686294,600.0
110.34583333321717,-6.929166666686294,600.0
110.3541666665505,-6.929166666686294,600.0
110.36249999988382,-6.929166666686294,600.0
110.37083333321715,-6.929166666686294,600.0
110.37916666655047,-6.929166666686294,600.0
110.3874999998838,-6.929166666686294,600.0
110.39583333321713,-6.929166666686294,600.0
110.40416666655045,-6.929166666686294,600.0
110.41249999988378,-6.929166666686294,600.0
110.4208333332171,-6.929166666686294,600.0
110.42916666655043,-6.929166666686294,600.0
110.43749999988376,-6.929166666686294,600.0
110.44583333321708,-6.929166666686294,600.0
110.4541666665504,-6.929166666686294,193.0
110.46249999988373,-6.929166666686294,213.0
110.47083333321706,-6.929166666686294,189.0
110.47916666655038,-6.929166666686294,184.0
110.48749999988371,-6.929166666686294,213.0
110.49583333321704,-6.929166666686294,224.0
110.50416666655036,-6.929166666686294,226.0
110.51249999988369,-6.929166666686294,218.0
110.52083333321701,-6.929166666686294,205.0
110.52916666655034,-6.929166666686294,182.0
110.53749999988366,-6.929166666686294,180.0
110.54583333321699,-6.929166666686294,195.0
110.55416666655032,-6.929166666686294,193.0
110.56249999988364,-6.929166666686294,201.0
110.57083333321697,-6.929166666686294,180.0
110.5791666665503,-6.929166666686294,194.0
110.58749999988362,-6.929166666686294,190.0
110.59583333321694,-6.929166666686294,191.0
110.60416666655027,-6.929166666686294,203.0
110.6124999998836,-6.929166666686294,218.0
110.62083333321692,-6.929166666686294,220.0
110.62916666655025,-6.929166666686294,2147483647.0
110.23749999988394,-6.937500000019624,2147483647.0
110.24583333321726,-6.937500000019624,207.0
110.25416666655059,-6.937500000019624,216.0
110.26249999988391,-6.937500000019624,218.0
110.27083333321724,-6.937500000019624,213.0
110.27916666655057,-6.937500000019624,187.0
110.28749999988389,-6.937500000019624,180.0
110.29583333321722,-6.937500000019624,191.0
110.30416666655054,-6.937500000019624,183.0
110.31249999988387,-6.937500000019624,191.0
110.3208333332172,-6.937500000019624,200.0
110.32916666655052,-6.937500000019624,600.0
110.33749999988385,-6.937500000019624,600.0
110.34583333321717,-6.937500000019624,600.0
110.3541666665505,-6.937500000019624,600.0
110.36249999988382,-6.937500000019624,600.0
110.37083333321715,-6.937500000019624,600.0
110.37916666655047,-6.937500000019624,600.0
110.3874999998838,-6.937500000019624,600.0
110.39583333321713,-6.937500000019624,600.0
110.40416666655045,-6.937500000019624,600.0
110.41249999988378,-6.937500000019624,600.0
110.4208333332171,-6.937500000019624,600.0
110.42916666655043,-6.937500000019624,236.0
110.43749999988376,-6.937500000019624,220.0
110.44583333321708,-6.937500000019624,180.0
110.4541666665504,-6.937500000019624,222.0
110.46249999988373,-6.937500000019624,229.0
110.47083333321706,-6.937500000019624,227.0
110.47916666655038,-6.937500000019624,226.0
110.48749999988371,-6.937500000019624,238.0
110.49583333321704,-6.937500000019624,231.0
110.50416666655036,-6.937500000019624,222.0
110.51249999988369,-6.937500000019624,210.0
110.52083333321701,-6.937500000019624,180.0
110.52916666655034,-6.937500000019624,180.0
110.53749999988366,-6.937500000019624,193.0
110.54583333321699,-6.937500000019624,197.0
110.55416666655032,-6.937500000019624,210.0
110.56249999988364,-6.937500000019624,180.0
110.57083333321697,-6.937500000019624,197.0
110.5791666665503,-6.937500000019624,180.0
110.58749999988362,-6.937500000019624,183.0
110.59583333321694,-6.937500000019624,192.0
110.60416666655027,-6.937500000019624,213.0
110.6124999998836,-6.937500000019624,215.0
110.62083333321692,-6.937500000019624,205.0
110.62916666655025,-6.937500000019624,2147483647.0
110.23749999988394,-6.9458333333529545,2147483647.0
110.24583333321726,-6.9458333333529545,228.0
110.25416666655059,-6.9458333333529545,235.0
110.26249999988391,-6.9458333333529545,221.0
110.27083333321724,-6.9458333333529545,214.0
110.27916666655057,-6.9458333333529545,215.0
110.28749999988389,-6.9458333333529545,180.0
110.29583333321722,-6.9458333333529545,204.0
110.30416666655054,-6.9458333333529545,206.0
110.31249999988387,-6.9458333333529545,185.0
110.3208333332172,-6.9458333333529545,180.0
110.32916666655052,-6.9458333333529545,192.0
